ts,stage,frame_id,dt_ms,fps,cpu_pct,mem_pct,forwarded
1757810039.070,capture,56,57.1,,3.2,2.7,56
1757810039.080,detect,56,9.1,,10.3,2.7,56
1757810039.080,sample_decision,56,0.0,,0.0,2.7,56
1757810039.137,capture,57,56.9,,1.6,2.7,57
1757810039.146,detect,57,9.1,,10.3,2.7,57
1757810039.146,sample_decision,57,0.0,,0.0,2.7,57
1757810039.203,capture,58,57.0,,3.3,2.7,58
1757810039.213,detect,58,9.1,,13.3,2.7,58
1757810039.213,sample_decision,58,0.0,,0.0,2.7,58
1757810039.270,capture,59,57.2,,3.2,2.7,59
1757810039.279,detect,59,9.1,,10.3,2.7,59
1757810039.280,sample_decision,59,0.0,,0.0,2.7,59
1757810039.337,capture,60,56.6,,1.1,2.7,60
1757810039.346,detect,60,9.2,,16.7,2.7,60
1757810039.346,sample_decision,60,0.0,,0.0,2.7,60
1757810039.403,capture,61,57.1,,4.3,2.7,61
1757810039.413,detect,61,9.2,,13.8,2.7,61
1757810039.413,sample_decision,61,0.0,,0.0,2.7,61
1757810039.470,capture,62,57.1,,2.7,2.7,62
1757810039.480,detect,62,9.2,,13.8,2.7,62
1757810039.480,sample_decision,62,0.0,,0.0,2.7,62
1757810039.537,capture,63,57.0,,1.1,2.7,63
1757810039.546,detect,63,9.2,,13.3,2.7,63
1757810039.547,sample_decision,63,0.0,,0.0,2.7,63
1757810039.604,capture,64,57.1,,2.2,2.7,64
1757810039.613,detect,64,9.3,,13.3,2.7,64
1757810039.613,sample_decision,64,0.0,,0.0,2.7,64
1757810039.670,capture,65,56.7,,3.3,2.7,65
1757810039.680,detect,65,9.1,,13.8,2.7,65
1757810039.680,sample_decision,65,0.0,,0.0,2.7,65
1757810039.737,capture,66,57.4,,2.2,2.7,66
1757810039.746,detect,66,9.1,,10.3,2.7,66
1757810039.747,sample_decision,66,0.0,,0.0,2.7,66
1757810039.804,capture,67,57.0,,2.7,2.7,67
1757810039.813,detect,67,9.1,,13.3,2.7,67
1757810039.813,sample_decision,67,0.0,,0.0,2.7,67
1757810039.870,capture,68,57.1,,3.8,2.7,68
1757810039.880,detect,68,9.1,,13.8,2.7,68
1757810039.880,sample_decision,68,0.0,,0.0,2.7,68
1757810039.937,capture,69,57.3,,2.7,2.7,69
1757810039.946,detect,69,9.0,,10.7,2.7,69
1757810039.947,sample_decision,69,0.0,,0.0,2.7,69
1757810040.004,capture,70,57.1,,3.2,2.7,70
1757810040.013,detect,70,9.5,,18.7,2.7,70
1757810040.014,sample_decision,70,0.0,,0.0,2.7,70
1757810040.071,capture,71,56.9,,2.2,2.7,71
1757810040.080,detect,71,9.2,,10.3,2.7,71
1757810040.080,sample_decision,71,0.0,,0.0,2.7,71
1757810040.137,capture,72,56.8,,1.7,2.7,72
1757810040.146,detect,72,9.1,,10.3,2.7,72
1757810040.147,sample_decision,72,0.0,,0.0,2.7,72
1757810040.203,capture,73,56.8,,2.7,2.7,73
1757810040.213,detect,73,9.1,,13.8,2.7,73
1757810040.213,sample_decision,73,0.0,,0.0,2.7,73
1757810040.270,capture,74,57.0,,2.7,2.7,74
1757810040.279,detect,74,9.1,,13.3,2.7,74
1757810040.279,sample_decision,74,0.0,,0.0,2.7,74
1757810040.337,capture,75,57.0,,0.0,2.7,75
1757810040.346,detect,75,9.1,,21.9,2.7,75
1757810040.346,sample_decision,75,0.0,,0.0,2.7,75
1757810040.404,capture,76,57.7,,3.2,2.7,76
1757810040.413,detect,76,9.1,,13.8,2.7,76
1757810040.413,sample_decision,76,0.0,,0.0,2.7,76
1757810040.470,capture,77,56.9,,3.8,2.7,77
1757810040.480,detect,77,9.1,,13.3,2.7,77
1757810040.480,sample_decision,77,0.0,,0.0,2.7,77
1757810040.537,capture,78,57.1,,2.2,2.7,78
1757810040.546,detect,78,9.1,,10.7,2.7,78
1757810040.547,sample_decision,78,0.0,,0.0,2.7,78
1757810040.604,capture,79,57.4,,1.1,2.7,79
1757810040.613,detect,79,9.1,,16.1,2.7,79
1757810040.613,sample_decision,79,0.0,,0.0,2.7,79
1757810040.670,capture,80,56.6,,2.7,2.7,80
1757810040.680,detect,80,9.1,,13.8,2.7,80
1757810040.680,sample_decision,80,0.0,,0.0,2.7,80
1757810040.738,capture,81,57.8,,1.6,2.7,81
1757810040.747,detect,81,9.0,,13.8,2.7,81
1757810040.747,sample_decision,81,0.0,,0.0,2.7,81
1757810040.804,capture,82,56.7,,2.2,2.7,82
1757810040.813,detect,82,9.1,,13.3,2.7,82
1757810040.813,sample_decision,82,0.0,,0.0,2.7,82
1757810040.871,capture,83,57.3,,2.2,2.7,83
1757810040.880,detect,83,9.1,,13.3,2.7,83
1757810040.880,sample_decision,83,0.0,,0.0,2.7,83
1757810040.937,capture,84,57.0,,1.6,2.7,84
1757810040.947,detect,84,9.1,,10.3,2.7,84
1757810040.947,sample_decision,84,0.0,,0.0,2.7,84
1757810041.004,capture,85,56.9,,1.7,2.7,85
1757810041.013,detect,85,9.1,,19.4,2.7,85
1757810041.013,sample_decision,85,0.0,,0.0,2.7,85
1757810041.071,capture,86,57.3,,2.2,2.7,86
1757810041.080,detect,86,9.3,,10.3,2.7,86
1757810041.080,sample_decision,86,0.0,,0.0,2.7,86
1757810041.138,capture,87,57.3,,1.6,2.7,87
1757810041.147,detect,87,9.3,,13.3,2.7,87
1757810041.147,sample_decision,87,0.0,,0.0,2.7,87
1757810041.204,capture,88,56.6,,1.1,2.7,88
1757810041.214,detect,88,9.7,,18.2,2.7,88
1757810041.214,sample_decision,88,0.0,,0.0,2.7,88
1757810041.270,capture,89,56.1,,1.7,2.7,89
1757810041.280,detect,89,9.2,,13.3,2.7,89
1757810041.280,sample_decision,89,0.0,,0.0,2.7,89
1757810041.337,capture,90,57.3,,1.6,2.7,90
1757810041.347,detect,90,9.1,,10.3,2.7,90
1757810041.347,sample_decision,90,0.0,,0.0,2.7,90
1757810041.403,capture,91,56.7,,2.7,2.7,91
1757810041.413,detect,91,9.1,,13.3,2.7,91
1757810041.413,sample_decision,91,0.0,,0.0,2.7,91
1757810041.471,capture,92,57.7,,3.2,2.7,92
1757810041.480,detect,92,9.1,,10.3,2.7,92
1757810041.480,sample_decision,92,0.0,,0.0,2.7,92
1757810041.537,capture,93,56.7,,1.7,2.7,93
1757810041.546,detect,93,9.1,,13.3,2.7,93
1757810041.546,sample_decision,93,0.0,,0.0,2.7,93
1757810041.604,capture,94,57.1,,3.2,2.7,94
1757810041.613,detect,94,9.0,,13.3,2.7,94
1757810041.613,sample_decision,94,0.0,,0.0,2.7,94
1757810041.670,capture,95,57.3,,2.7,2.7,95
1757810041.680,detect,95,9.1,,10.7,2.7,95
1757810041.680,sample_decision,95,0.0,,0.0,2.7,95
1757810041.737,capture,96,57.2,,2.2,2.7,96
1757810041.746,detect,96,9.1,,10.3,2.7,96
1757810041.747,sample_decision,96,0.0,,0.0,2.7,96
1757810041.803,capture,97,56.8,,2.2,2.7,97
1757810041.813,detect,97,9.0,,13.3,2.7,97
1757810041.813,sample_decision,97,0.0,,0.0,2.7,97
1757810041.871,capture,98,58.0,,3.2,2.7,98
1757810041.880,detect,98,9.1,,10.3,2.7,98
1757810041.880,sample_decision,98,0.0,,0.0,2.7,98
1757810041.937,capture,99,56.5,,1.7,2.7,99
1757810041.946,detect,99,9.0,,10.3,2.7,99
1757810041.946,sample_decision,99,0.0,,0.0,2.7,99
1757810042.003,capture,100,56.9,,3.2,2.7,100
