ts,cloud_latency_ms,cpu_pct,mem_pct
1757809632,2.866268158,4.7,2.8
1757809632,2.855539322,4.2,2.8
1757809632,2.993345261,3.3,2.8
1757809632,2.87270546,13.7,2.8
1757809632,2.833127975,5.6,2.8
1757809632,2.836227417,3.3,2.8
1757809632,2.87604332,4.7,2.8
1757809632,2.836942673,3.8,2.8
1757809632,2.656698227,3.3,2.8
1757809632,2.820253372,4.7,2.8
1757809633,2.728700638,4.3,2.8
1757809633,2.721071243,2.8,2.8
1757809633,2.737760544,4.7,2.8
1757809633,2.96664238,4.6,2.8
1757809633,2.774238586,3.3,2.8
1757809633,2.862215042,4.6,2.8
1757809633,2.879858017,3.8,2.8
1757809633,2.915382385,4.2,2.8
1757809633,2.853393555,4.3,2.8
1757809633,2.860546112,3.3,2.8
1757809633,2.849340439,5.1,2.8
1757809633,2.974748611,4.7,2.8
1757809633,2.919912338,3.3,2.8
1757809633,2.932071686,5.6,2.8
1757809634,2.964496613,4.6,2.8
1757809634,2.96831131,3.8,2.8
1757809634,3.024816513,4.7,2.8
1757809634,2.96163559,6,2.8
1757809634,2.890586853,3.3,2.8
1757809634,2.85077095,5.1,2.8
1757809634,2.892494202,5.5,2.8
1757809634,2.894163132,3.4,2.8
1757809634,3.066062927,5.9,2.8
1757809634,2.860307693,5.3,2.8
1757809634,2.817630768,2.8,2.8
1757809634,2.806663513,5.1,2.8
1757809634,2.784013748,4.7,2.8
1757809634,2.648353577,3.3,2.8
1757809634,2.707481384,3.7,2.8
1757809635,2.731800079,4.7,2.8
1757809635,2.71487236,2.4,2.8
1757809635,2.700805664,5.1,2.8
1757809635,2.789497375,3.7,2.8
1757809635,2.734422684,3.3,2.8
1757809635,2.806425095,3.8,2.8
1757809635,2.817630768,4.7,2.8
1757809635,2.7987957,4.2,2.8
1757809635,2.894639969,4.7,2.8
1757809635,2.878904343,3.8,2.8
1757809635,2.871274948,4.2,2.8
1757809635,2.957582474,4.7,2.8
1757809635,2.932786942,4.7,2.8
1757809635,2.895116806,2.8,2.8
1757809635,2.836227417,5.1,2.8
1757809636,2.891540527,3.8,2.8
1757809636,2.881765366,3.3,2.8
1757809636,2.896547318,4.2,2.8
1757809636,3.004312515,5.1,2.8
1757809636,2.967834473,3.8,2.8
1757809636,2.876758575,5.1,2.8
1757809636,2.957344055,4.2,2.8
1757809636,2.88105011,3.7,2.8
1757809636,2.907991409,4.2,2.8
1757809636,2.899646759,5.6,2.8
1757809636,2.933979034,2.8,2.8
1757809636,2.966880798,4.7,2.8
1757809636,2.866506577,3.3,2.8
1757809636,2.900838852,3.7,2.8
1757809636,2.854824066,4.2,2.8
1757809637,2.942800522,4.2,2.8
1757809637,2.89773941,2.8,2.8
1757809637,2.869606018,5.1,2.8
1757809637,3.012418747,5.6,2.8
1757809637,2.860069275,4.2,2.8
1757809637,2.987623215,4.2,2.8
1757809637,2.860784531,4.6,2.8
1757809637,2.926588058,3.3,2.8
1757809637,2.856969833,4.7,2.8
1757809637,2.817869186,4.2,2.8
1757809637,2.857208252,3.3,2.8
1757809637,2.827882767,4.7,2.8
1757809637,2.905130386,5.5,2.8
1757809637,2.804517746,3.3,2.8
1757809637,2.846479416,4.2,2.8
1757809638,2.869606018,5.1,2.8
1757809638,2.894878387,3.3,2.8
1757809638,2.789735794,5.1,2.8
1757809638,2.893686295,3.8,2.8
1757809638,2.897977829,3.7,2.8
1757809638,2.919435501,4.7,2.8
1757809638,2.906322479,3.7,2.8
1757809638,2.942800522,3.8,2.8
1757809638,2.962112427,4.7,2.8
1757809638,2.917528152,5.1,2.8
1757809638,3.013372421,3.3,2.8
1757809638,2.886772156,5.1,2.8
1757809638,2.957344055,4.7,2.8
1757809638,2.855062485,3.3,2.8
1757809638,3.007650375,4.1,2.8
1757809639,2.919197083,5.1,2.8
1757809639,2.898693085,2.9,2.8
1757809639,2.909660339,5.1,2.8
1757809639,2.885341644,4.2,2.8
1757809639,2.91633606,4.6,2.8
1757809639,2.972602844,4.2,2.8
1757809639,2.926826477,5,2.8
1757809639,2.94303894,2.9,2.8
1757809639,2.92468071,5.5,2.8
1757809639,2.915859222,3.8,2.8
1757809639,2.918720245,3.8,2.8
1757809639,2.989768982,5.5,2.8
1757809639,2.937555313,5.5,2.8
1757809639,2.887010574,3.8,2.8
1757809639,2.865552902,4.7,2.8
1757809640,3.043651581,4.2,2.8
1757809640,2.922058105,3.8,2.8
1757809640,2.859830856,4.6,2.8
1757809640,2.937078476,4.6,2.8
1757809640,2.918958664,4.3,2.8
1757809640,2.934932709,5.2,2.8
1757809640,2.917528152,4.6,2.8
1757809640,2.944946289,3.3,2.8
1757809640,2.89273262,5.7,2.8
1757809640,3.037691116,4.2,2.8
1757809640,2.930402756,3.2,2.8
1757809640,2.859592438,5.2,2.8
1757809640,2.907037735,5.1,2.8
1757809640,2.894639969,3.3,2.8
1757809640,2.895832062,5.1,2.8
1757809641,2.887487411,4.6,2.8
1757809641,2.954244614,3.3,2.8
1757809641,2.87604332,4.6,2.8
1757809641,2.973556519,4.3,2.8
1757809641,2.920150757,4.2,2.8
1757809641,2.88438797,4.7,2.8
1757809641,2.905368805,4.7,2.8
1757809641,2.938747406,3.8,2.8
1757809641,2.915382385,4.2,2.8
1757809641,3.171682358,4.7,2.8
1757809641,2.923250198,3.7,2.8
1757809641,2.883434296,4.2,2.8
1757809641,2.993822098,4.7,2.8
1757809641,2.937078476,3.3,2.8
1757809641,3.016233444,5.1,2.8
1757809642,2.975940704,4.2,2.8
1757809642,2.954244614,3.8,2.8
1757809642,2.88438797,13.7,2.8
1757809642,2.960681915,4.3,2.8
1757809642,2.87604332,3.7,2.8
1757809642,2.867698669,4.2,2.8
1757809642,2.915382385,5,2.8
1757809642,2.98333168,4.2,2.8
1757809642,2.924203873,16.1,2.8
1757809642,2.878427505,6,2.8
1757809642,2.885103226,3.3,2.8
1757809642,2.816677094,4.2,2.8
1757809642,2.853155136,4.2,2.8
1757809642,2.854824066,2.8,2.8
1757809642,2.83408165,4.7,2.8
1757809643,2.969741821,4.2,2.8
1757809643,2.825498581,4.2,2.8
1757809643,2.828359604,4.6,2.8
1757809643,2.933502197,4.7,2.8
1757809643,2.865791321,4.2,2.8
1757809643,2.89440155,5.1,2.8
1757809643,2.947092056,4.2,2.8
1757809643,2.930164337,3.3,2.8
1757809643,2.848863602,6.9,2.8
1757809643,2.961874008,4.2,2.8
1757809643,2.983808517,4.2,2.8
1757809643,2.930402756,4.7,2.8
1757809643,2.945423126,5.1,2.8
1757809643,2.89106369,3.8,2.8
1757809643,2.970457077,4.2,2.8
1757809644,2.989053726,5.5,2.8
1757809644,3.05056572,3.3,2.8
1757809644,2.925872803,3.7,2.8
1757809644,3.053188324,5.6,2.8
1757809644,3.051996231,2.8,2.8
1757809644,2.937555313,4.7,2.8
1757809644,3.015995026,4.2,2.8
1757809644,3.063678741,4.2,2.8
1757809644,2.956151962,9.1,2.8
1757809644,3.06558609,4.3,2.8
1757809644,3.001689911,4.7,2.8
1757809644,3.059625626,5.1,2.8
1757809644,3.07059288,3.7,2.8
1757809644,2.982139587,3.8,2.8
1757809644,2.917766571,3.8,2.8
1757809645,2.93302536,4.6,2.8
1757809645,2.997398376,2.9,2.8
1757809645,2.925872803,5.5,2.8
1757809645,3.044128418,5.5,2.8
1757809645,3.081560135,3.8,2.8
1757809645,2.98500061,4.7,2.8
1757809645,3.102064133,4.2,2.8
1757809645,3.028392792,4.2,2.8
1757809645,2.976179123,4.2,2.8
1757809645,3.040075302,4.7,2.8
1757809645,2.936840057,4.2,2.8
1757809645,2.898216248,3.7,2.8
1757809645,3.031492233,4.6,2.8
1757809645,3.047704697,3.8,2.8
1757809645,2.992391586,4.2,2.8
1757809646,3.01527977,4.7,2.8
1757809646,3.045082092,3.3,2.8
1757809646,3.053188324,5.6,2.8
1757809646,3.082513809,4.2,2.8
1757809646,3.086805344,3.4,2.8
1757809646,3.000259399,6.4,2.8
1757809646,3.059148788,5.6,2.8
1757809646,3.103017807,3.3,2.8
1757809646,3.022670746,4.2,2.8
1757809646,3.135681152,5.1,2.8
1757809646,3.015041351,3.4,2.8
1757809646,3.071069717,4.6,2.8
1757809646,3.022909164,4.7,2.8
1757809646,2.956628799,3.3,2.8
1757809646,3.028154373,3.8,2.8
1757809647,2.914190292,5.1,2.8
1757809647,3.07393074,3.3,2.8
1757809647,2.971172333,4.7,2.8
1757809647,3.146648407,4.6,2.8
1757809647,2.950668335,2.9,2.8
1757809647,2.966165543,5.1,2.8
1757809647,2.955436707,4.2,2.8
1757809647,3.039836884,4.7,2.8
1757809647,3.005743027,5.2,2.8
1757809647,3.010988235,4.2,2.8
1757809647,3.175020218,3.7,2.8
1757809647,2.985239029,3.8,2.8
1757809647,3.113746643,5.1,2.8
1757809647,2.989768982,3.8,2.8
1757809647,2.999782562,5.1,2.8
1757809648,3.070831299,4.7,2.8
1757809648,3.093719482,5.2,2.8
1757809648,2.999544144,6,2.8
1757809648,3.07059288,6.6,2.8
1757809648,3.166675568,3.4,2.8
1757809648,3.013134003,5.2,2.8
1757809648,3.02529335,3.8,2.8
1757809648,2.981424332,3.7,2.8
1757809648,3.142356873,3.7,2.8
1757809648,3.060340881,4.7,2.8
1757809648,3.07059288,3.3,2.8
1757809648,3.103256226,5.6,2.8
1757809648,3.098726273,4.2,2.8
1757809648,3.102779388,4.2,2.8
1757809648,2.973556519,4.2,2.8
1757809649,3.042221069,5.1,2.8
1757809649,2.935647964,4.2,2.8
1757809649,2.977371216,4.7,2.8
1757809649,3.088951111,4.7,2.8
1757809649,2.941131592,2.8,2.8
1757809649,2.993583679,6,2.8
1757809649,3.003358841,5.1,2.8
1757809649,3.054380417,3.7,2.8
1757809649,2.982616425,4.2,2.8
1757809649,3.004312515,4.2,2.8
1757809649,2.991676331,3.3,2.8
1757809649,3.016710281,5,2.8
1757809649,2.948999405,5.1,2.8
1757809649,2.990245819,3.8,2.8
1757809649,2.986192703,3.8,2.8
1757809650,3.072023392,4.7,2.8
1757809650,3.152608871,2.9,2.8
1757809650,3.025054932,4.2,2.8
1757809650,2.984046936,4.6,2.8
1757809650,2.995491028,3.8,2.8
1757809650,2.998352051,4.7,2.8
1757809650,2.991914749,4.6,2.8
1757809650,3.117084503,3.3,2.8
1757809650,2.996921539,5.1,2.8
1757809650,2.964258194,5.6,2.8
1757809650,3.208637238,3.8,2.8
1757809650,2.977848053,4.6,2.8
1757809650,3.058671951,4.7,2.8
1757809650,2.992630005,4.2,2.8
1757809650,2.969026566,4.7,2.8
1757809651,3.039121628,4.2,2.8
1757809651,2.963781357,2.4,2.8
1757809651,3.005743027,5.5,2.8
1757809651,3.149032593,4.2,2.8
1757809651,2.96163559,5.1,2.8
1757809651,2.993583679,3.8,2.8
1757809651,3.006696701,4.7,2.8
1757809651,3.087043762,2.8,2.8
1757809651,2.956151962,5,2.8
1757809651,3.054141998,4.7,2.8
1757809651,3.010034561,3.3,2.8
1757809651,3.098011017,4.4,2.8
1757809651,3.032922745,4.5,2.8
1757809651,3.116846085,4.2,2.8
1757809651,2.967357635,4.2,2.8
1757809652,3.150939941,4.6,2.8
1757809652,3.069400787,3.3,2.8
1757809652,2.894878387,5.1,2.8
1757809652,2.972602844,3.8,2.8
1757809652,2.988100052,4.2,2.8
1757809652,2.969026566,5.6,2.8
1757809652,3.051996231,5.1,2.8
1757809652,3.413200378,2.8,2.8
1757809652,3.036022186,13.8,2.8
1757809652,3.074645996,10.2,2.8
1757809652,2.984523773,3.3,2.8
1757809652,3.056764603,3.8,2.8
1757809652,3.060102463,4.2,2.8
1757809652,2.912759781,4.2,2.8
1757809652,2.911329269,4.2,2.8
1757809653,3.016710281,4.7,2.8
1757809653,3.032207489,2.9,2.8
1757809653,2.876281738,5.5,2.8
1757809653,3.219127655,4.6,2.8
1757809653,2.996683121,3.3,2.8
1757809653,2.927780151,4.7,2.8
1757809653,3.009080887,5.6,2.8
1757809653,3.243923187,2.8,2.8
1757809653,3.163576126,5.1,2.8
1757809653,2.985715866,5.1,2.8
1757809653,3.002643585,3.3,2.8
1757809653,2.899169922,5.1,2.8
1757809653,2.995729446,4.7,2.8
1757809653,3.264904022,3.3,2.8
1757809653,2.947330475,4.6,2.8
1757809654,3.033399582,4.7,2.8
1757809654,2.92134285,2.9,2.8
1757809654,3.09753418,5,2.8
1757809654,3.320455551,4.2,2.8
1757809654,3.258466721,3.7,2.8
1757809654,2.953529358,3.8,2.8
1757809654,3.067970276,4.7,2.8
1757809654,3.033876419,3.3,2.8
1757809654,3.129482269,5.6,2.8
1757809654,3.081321716,5.1,2.8
1757809654,3.01527977,3.3,2.8
1757809654,2.990007401,4.6,2.8
1757809654,2.988100052,5.2,2.8
1757809654,3.130435944,3.3,2.8
1757809654,2.921819687,5.1,2.8
1757809655,3.004550934,4.7,2.8
1757809655,3.328561783,4.2,2.8
1757809655,2.855539322,5.2,2.8
1757809655,2.984523773,3.8,2.8
1757809655,3.140449524,3.8,2.8
1757809655,2.903223038,4.2,2.8
1757809655,2.947330475,6,2.8
1757809655,2.93636322,3.3,2.8
1757809655,2.906084061,4.2,2.8
1757809655,3.036022186,3.8,2.8
1757809655,3.159284592,5,2.8
1757809655,2.974271774,5.6,2.8
1757809655,2.950191498,5.1,2.8
1757809655,2.940177917,3.8,2.8
1757809655,2.912282944,5.1,2.8
1757809656,3.002405167,3.8,2.8
1757809656,2.946138382,3.8,2.8
1757809656,2.943754196,4.2,2.8
1757809656,2.996206284,4.2,2.8
1757809656,2.942323685,4.2,2.8
1757809656,2.953290939,4.2,2.8
1757809656,2.926588058,4.7,2.8
1757809656,2.902507782,3.3,2.8
1757809656,2.817153931,4.2,2.8
1757809656,2.888202667,4.2,2.8
1757809656,3.042221069,3.8,2.8
1757809656,2.797365189,4.2,2.8
1757809656,2.871990204,4.7,2.8
1757809656,2.801179886,3.3,2.8
1757809656,2.861261368,5.2,2.8
1757809657,2.900123596,3.7,2.8
1757809657,2.975702286,3.8,2.8
1757809657,3.137350082,3.7,2.8
1757809657,6.413936615,5.3,2.8
1757809657,3.126144409,4.5,2.8
1757809657,3.053188324,5.1,2.8
1757809657,3.19814682,5.1,2.8
1757809657,3.168582916,3.8,2.8
1757809657,3.02863121,4.7,2.8
1757809657,3.144741058,5.1,2.8
1757809657,3.03030014,3.3,2.8
1757809657,2.94303894,5.5,2.8
1757809657,2.997875214,4.2,2.8
1757809657,3.116607666,3.8,2.8
1757809657,3.032445908,4.7,2.8
1757809658,3.157615662,5.6,2.8
1757809658,3.094911575,2.8,2.8
1757809658,3.022670746,4.7,2.8
1757809658,3.033638,4.2,2.8
1757809658,3.010034561,3.3,2.8
1757809658,2.892255783,4.7,2.8
1757809658,3.038167953,5.2,2.8
1757809658,2.930641174,3.7,2.8
1757809658,2.938508987,5.6,2.8
1757809658,3.013849258,5.1,2.8
1757809658,2.924919128,2.8,2.8
1757809658,2.922773361,4.6,2.8
1757809658,3.015041351,4.7,2.8
1757809658,2.839803696,3.3,2.8
1757809658,2.893924713,3.8,2.8
1757809659,2.832651138,5.1,2.8
1757809659,2.921819687,2.9,2.8
1757809659,2.806186676,5.1,2.8
1757809659,2.83241272,4.2,2.8
1757809659,2.84576416,4.2,2.8
1757809659,2.843618393,4.7,2.8
1757809659,2.896308899,4.2,2.8
1757809659,2.951860428,4.2,2.8
1757809659,2.908706665,4.7,2.8
1757809659,3.063678741,5.6,2.8
1757809659,2.998590469,3.8,2.8
1757809659,3.047466278,5.1,2.8
1757809659,3.053426743,4.2,2.8
1757809659,2.962112427,5.1,2.8
1757809659,2.933740616,4.2,2.8
1757809660,3.05557251,5.1,2.8
1757809660,2.904653549,3.3,2.8
1757809660,3.008365631,5.1,2.8
1757809660,2.891778946,4.2,2.8
1757809660,2.990484238,3.3,2.8
1757809660,2.93469429,5.1,2.8
1757809660,2.92634964,4.2,2.8
1757809660,2.968549728,4.6,2.8
1757809660,2.869606018,5.6,2.8
1757809660,3.114938736,4.7,2.8
1757809660,2.87938118,3.3,2.8
1757809660,2.821445465,5.1,2.8
1757809660,2.937316895,4.7,2.8
1757809660,2.858638763,3.3,2.8
1757809660,2.880334854,4.7,2.8
1757809661,2.962589264,4.1,2.8
1757809661,2.805948257,3.3,2.8
1757809661,2.821207047,4.7,2.8
1757809661,2.893924713,4.2,2.8
1757809661,2.884626389,3.3,2.8
1757809661,2.851247787,4.6,2.8
1757809661,2.931118011,5.1,2.8
1757809661,3.121137619,4.7,2.8
1757809661,2.913951874,4.7,2.8
1757809661,3.003120422,4.7,2.8
1757809661,3.109693527,4.2,2.8
1757809661,2.936124802,4.7,2.8
1757809661,2.989292145,4.7,2.8
1757809661,3.039360046,4.2,2.8
1757809661,2.951383591,4.7,2.8
1757809662,3.028869629,4.7,2.8
1757809662,2.954006195,2.8,2.8
1757809662,2.992153168,6,2.8
1757809662,2.987861633,4.2,2.8
1757809662,2.935171127,3.3,2.8
1757809662,2.951860428,4.7,2.8
1757809662,3.026723862,4.6,2.8
1757809662,3.081321716,3.8,2.8
1757809662,3.041744232,11.2,2.8
1757809662,2.936840057,5.3,2.8
1757809662,3.077983856,3.8,2.8
1757809662,2.977848053,5.1,2.8
1757809662,3.023147583,4.7,2.8
1757809662,2.995967865,3.8,2.8
1757809662,2.91800499,3.8,2.8
1757809663,3.044128418,4.6,2.8
1757809663,2.925634384,2.9,2.8
1757809663,2.959489822,5.1,2.8
1757809663,2.96998024,4.7,2.8
1757809663,3.001213074,3.8,2.8
1757809663,2.937793732,4.2,2.8
1757809663,2.97832489,4.7,2.8
1757809663,3.107786179,3.3,2.8
1757809663,3.131151199,5.6,2.8
1757809663,3.118038177,5,2.8
1757809663,2.861022949,3.4,2.8
1757809663,2.946853638,5,2.8
1757809663,2.970695496,5.1,2.8
1757809663,3.033399582,2.4,2.8
1757809663,2.903699875,5.5,2.8
1757809664,2.98833847,4.3,2.8
1757809664,2.87103653,3.7,2.8
1757809664,2.885341644,4.7,2.8
1757809664,3.082990646,5.1,2.8
1757809664,2.901077271,2.9,2.8
1757809664,2.924442291,4.7,2.8
1757809664,2.928972244,4.6,2.8
1757809664,2.925157547,3.8,2.8
1757809664,2.875328064,6,2.8
1757809664,2.914905548,4.7,2.8
1757809664,2.887964249,3.3,2.8
1757809664,2.946138382,4.7,2.8
1757809664,2.836704254,4.6,2.8
1757809664,2.79045105,2.9,2.8
1757809664,2.848863602,4.2,2.8
1757809665,2.883195877,3.8,2.8
1757809665,2.910852432,4.2,2.8
1757809665,2.889633179,4.7,2.8
1757809665,2.973794937,3.8,2.8
1757809665,2.852678299,4.2,2.8
1757809665,2.842664719,5.6,2.8
1757809665,2.952098846,5.1,2.8
1757809665,3.027677536,3.3,2.8
1757809665,2.913236618,4.7,2.8
1757809665,2.912998199,4.7,2.8
1757809665,2.848386765,2.8,2.8
1757809665,2.988100052,6,2.8
1757809665,2.847671509,4.7,2.8
1757809665,2.88772583,3.8,2.8
1757809665,2.689123154,4.7,2.8
1757809666,2.7384758,4.7,2.8
1757809666,2.609491348,3.3,2.8
1757809666,2.676963806,5.6,2.8
1757809666,2.622127533,3.8,2.8
1757809666,2.664327621,3.8,2.8
1757809666,2.598762512,5.1,2.8
1757809666,2.734184265,4.2,2.8
1757809666,2.835988998,3.7,2.8
1757809666,2.79211998,5.6,2.8
1757809666,3.007411957,4.1,2.8
1757809666,2.9733181,3.8,2.8
1757809666,2.908706665,4.2,2.8
1757809666,2.861976624,4.2,2.8
1757809666,2.770900726,3.8,2.8
1757809666,2.831697464,5.1,2.8
1757809667,2.938508987,4.2,2.8
1757809667,2.729177475,3.8,2.8
1757809667,2.804994583,5.5,2.8
1757809667,2.828598022,3.3,2.8
1757809667,2.81047821,4.7,2.8
1757809667,2.79545784,2.8,2.8
1757809667,2.857923508,4.2,2.8
1757809667,2.836704254,3.3,2.8
1757809667,2.865552902,5.2,2.8
1757809667,2.889156342,4.2,2.8
1757809667,2.795696259,5.1,2.8
1757809667,2.908945084,5.1,2.8
1757809667,2.948999405,4.2,2.8
1757809667,2.878904343,3.8,2.8
1757809667,2.926111221,5,2.8
1757809668,2.916574478,4.7,2.8
1757809668,2.863645554,3.8,2.8
1757809668,2.8860569,5.5,2.8
1757809668,2.964496613,4.2,2.8
1757809668,2.851724625,5.6,2.8
1757809668,2.79211998,4.7,2.8
1757809668,2.832889557,4.7,2.8
1757809668,2.87270546,3.3,2.8
1757809668,2.911090851,4.7,2.8
1757809668,2.950429916,4.7,2.8
1757809668,2.91466713,3.8,2.8
1757809668,2.948522568,4.7,2.8
1757809668,2.9296875,4.7,2.8
1757809668,2.83408165,4.2,2.8
1757809668,2.795934677,4.2,2.8
1757809669,3.082036972,4.2,2.8
1757809669,2.789020538,2.8,2.8
1757809669,2.921819687,5.1,2.8
1757809669,2.848863602,4.2,2.8
1757809669,2.945661545,4.2,2.8
1757809669,2.814531326,4.2,2.8
1757809669,2.85410881,4.7,2.8
1757809669,2.883434296,3.3,2.8
1757809669,2.832174301,4.7,2.8
1757809669,2.902984619,4.2,2.8
1757809669,2.79211998,2.8,2.8
1757809669,2.88772583,6,2.8
1757809669,2.854347229,3.7,2.8
1757809669,2.759933472,4.2,2.8
1757809669,2.755880356,4.2,2.8
1757809670,2.98833847,5.1,2.8
1757809670,2.872228622,2.8,2.8
1757809670,2.887487411,6,2.8
1757809670,2.88271904,4.2,2.8
1757809670,2.855300903,4.2,2.8
1757809670,2.861499786,6,2.8
1757809670,2.910137177,3.7,2.8
1757809670,2.913713455,4.2,2.8
1757809670,2.875089645,6.1,2.8
1757809670,3.237247467,5.1,2.8
1757809670,2.997875214,3.3,2.8
1757809670,2.828359604,5.5,2.8
1757809670,2.93469429,5.2,2.8
1757809670,2.779245377,3.3,2.8
1757809670,2.820730209,5.1,2.8
1757809671,2.907276154,5.6,2.8
1757809671,2.873420715,3.3,2.8
1757809671,2.856731415,5.1,2.8
1757809671,2.883195877,3.8,2.8
1757809671,2.846956253,5.1,2.8
1757809671,2.776384354,5.1,2.8
1757809671,2.844333649,4.7,2.8
1757809671,2.866029739,3.3,2.8
1757809671,2.93803215,5.1,2.8
1757809671,5.875349045,4,2.8
1757809671,2.880096436,3.9,2.8
1757809671,2.87437439,4.7,2.8
1757809671,2.894163132,3.8,2.8
1757809671,2.861499786,4.7,2.8
1757809671,2.825975418,4.7,2.8
1757809672,2.844572067,5.1,2.8
1757809672,2.83575058,2.9,2.8
1757809672,2.811670303,5.1,2.8
1757809672,2.972602844,3.8,2.8
1757809672,2.853870392,4.2,2.8
1757809672,2.841234207,4.2,2.8
1757809672,2.840280533,5.6,2.8
1757809672,2.859354019,4.2,2.8
1757809672,2.87437439,10.1,2.8
1757809672,2.96330452,8.1,2.8
1757809672,2.835512161,3.7,2.8
1757809672,2.799034119,5.1,2.8
1757809672,2.831935883,5.2,2.8
1757809672,2.665996552,3.3,2.8
1757809672,2.761602402,4.7,2.8
1757809673,2.79378891,4.2,2.8
1757809673,2.801895142,2.8,2.8
1757809673,2.712488174,5.1,2.8
1757809673,2.774238586,4.2,2.8
1757809673,2.785682678,4.2,2.8
1757809673,2.816677094,4.4,2.8
1757809673,2.74848938,3.3,2.8
1757809673,2.662181854,5.5,2.8
1757809673,2.846002579,6.7,2.8
1757809673,2.79045105,3.3,2.8
1757809673,2.789258957,4.7,2.8
1757809673,2.793073654,4.2,2.8
1757809673,2.762794495,3.3,2.8
1757809673,2.697706223,5.1,2.8
1757809674,2.83741951,4.3,2.8
1757809674,2.829790115,3.7,2.8
1757809674,2.769470215,5.1,2.8
1757809674,2.786636353,4.2,2.8
1757809674,2.770423889,4.6,2.8
1757809674,2.78544426,4.7,2.8
1757809674,2.812862396,4.3,2.8
1757809674,2.761602402,2.8,2.8
1757809674,2.834796906,6,2.8
1757809674,3.05056572,5.1,2.8
1757809674,2.809524536,3.8,2.8
1757809674,2.691507339,5.1,2.8
1757809674,2.766370773,4.7,2.8
1757809674,2.618551254,2.9,2.8
1757809674,2.779960632,5.9,2.8
1757809675,2.800703049,4.2,2.8
1757809675,2.837181091,3.3,2.8
1757809675,2.883195877,4.7,2.8
1757809675,2.735853195,4.2,2.8
1757809675,2.821922302,4.2,2.8
1757809675,2.953529358,5.1,2.8
1757809675,2.79545784,4.2,2.8
1757809675,2.758026123,3.8,2.8
1757809675,2.749919891,6,2.8
1757809675,2.910375595,4.2,2.8
1757809675,2.770900726,3.3,2.8
1757809675,2.78377533,4.6,2.8
1757809675,2.76684761,3.6,2.8
1757809676,2.875566483,5.6,2.8
1757809676,2.712249756,3.3,2.8
1757809676,2.85243988,4.7,2.8
1757809676,2.930164337,4.6,2.8
1757809676,2.753973007,4.2,2.8
1757809676,2.820968628,3.7,2.8
1757809676,2.874135971,5.1,2.8
1757809677,2.839803696,3.5,2.8
1757809677,2.942562103,5.9,2.8
1757809677,2.836227417,4.2,2.8
1757809677,2.863645554,3.9,2.8
1757809677,2.787828445,4.7,2.8
1757809677,2.780437469,3.5,2.8
1757809677,2.89940834,4.1,2.8
1757809677,2.814054489,4.7,2.8
1757809678,2.716779709,3.8,2.8
1757809678,2.73680687,5.5,2.8
1757809678,2.811431885,4,2.8
1757809678,2.773761749,3.8,2.8
1757809678,2.796649933,5.9,2.8
1757809678,2.827167511,3.8,2.8
1757809678,2.729415894,5.2,2.8
1757809678,2.879619598,4.2,2.8
1757809678,2.764463425,2.9,2.8
1757809678,2.980470657,5.9,2.8
1757809678,2.861499786,4.2,2.8
1757809678,2.7821064,3.8,2.8
1757809678,2.7384758,5.1,2.8
1757809679,2.816915512,4.7,2.8
1757809679,2.906322479,3.7,2.8
1757809679,2.679109573,5.1,2.8
1757809679,2.826929092,4.2,2.8
1757809679,2.849817276,3.8,2.8
1757809679,2.929210663,3.7,2.8
1757809679,2.807855606,4.7,2.8
1757809679,2.814531326,3.3,2.8
1757809679,2.80880928,5.1,2.8
1757809679,2.85410881,3.7,2.8
1757809679,2.774953842,4.7,2.8
1757809679,2.848148346,4.7,2.8
1757809679,2.816677094,4.6,2.8
1757809679,2.746105194,4.2,2.8
1757809679,2.757549286,4.7,2.8
1757809680,2.829551697,3.5,2.8
1757809680,2.69317627,5.6,2.8
1757809680,2.801418304,4.6,2.8
1757809680,2.871513367,3.4,2.8
1757809680,2.998590469,4.2,2.8
1757809680,2.861499786,4.7,2.8
1757809680,2.88438797,2.8,2.8
1757809680,2.861499786,5.5,2.8
1757809680,2.870798111,4.2,2.8
1757809680,2.904415131,4.2,2.8
1757809680,2.920150757,5.1,2.8
1757809680,2.963542938,4.7,2.8
1757809680,2.871990204,4.2,2.8
1757809680,2.769231796,4.2,2.8
1757809681,2.829313278,5.1,2.8
1757809681,2.84743309,3.3,2.8
1757809681,2.943277359,5.1,2.8
1757809681,2.973556519,4.6,2.8
1757809681,2.960205078,3.3,2.8
1757809681,3.037452698,4.7,2.8
1757809681,3.078222275,4.6,2.8
1757809681,2.809762955,2.9,2.8
1757809681,2.818346024,5.6,2.8
1757809681,3.026008606,4.2,2.8
1757809681,2.856254578,3.8,2.8
1757809681,3.03196907,4.7,2.8
1757809681,2.905130386,4.2,2.8
1757809681,2.915143967,3.3,2.8
1757809681,2.844572067,4.7,2.8
1757809682,2.858638763,4.7,2.8
1757809682,2.836465836,2.4,2.8
1757809682,2.906560898,5.1,2.8
1757809682,3.100395203,4.1,2.8
1757809682,2.855062485,3.8,2.8
1757809682,3.067493439,4.2,2.8
1757809682,2.814054489,4.2,2.8
1757809682,3.015995026,3.8,2.8
1757809682,2.932071686,8.6,2.8
1757809682,2.884149551,10.1,2.8
1757809682,2.810955048,4.5,2.8
1757809682,2.84910202,3.3,2.8
1757809682,2.732992172,4.2,2.8
1757809682,2.715110779,6,2.8
1757809683,2.881526947,3.8,2.8
